RBP,Cell & tissue typeHepG2K562,RBS location,Score,PhastCons score,PhyloP score,Transcript ID,Data accession,Overexpression Info
NONO,K562,chr19:55402833-55402888;-,3.479,0.018,-0.185,ENST00000589978,ENCODE,No
EFTUD2,K562,chr19:55402606-55402641;-,3.447,0.001,-0.649,ENST00000264552,ENCODE,No
EFTUD2,K562,chr19:55402606-55402641;-,3.447,0.001,-0.649,ENST00000587845,ENCODE,No
EFTUD2,K562,chr19:55402606-55402641;-,3.447,0.001,-0.649,ENST00000589978,ENCODE,No
NPM1,K562,chr19:55407455-55407495;-,3.427,0.001,-0.247,ENST00000264552,ENCODE,No
NPM1,K562,chr19:55407455-55407495;-,3.427,0.001,-0.247,ENST00000587845,ENCODE,No
NPM1,K562,chr19:55407455-55407495;-,3.427,0.001,-0.247,ENST00000589978,ENCODE,No
BUD13,HepG2,chr19:55407421-55407488;-,3.384,0.002,-0.194,ENST00000264552,ENCODE,No
BUD13,HepG2,chr19:55407421-55407488;-,3.384,0.002,-0.194,ENST00000587845,ENCODE,No
BUD13,HepG2,chr19:55407421-55407488;-,3.384,0.002,-0.194,ENST00000589978,ENCODE,No
SF3B1,K562,chr19:55407255-55407278;-,3.353,0.003,-0.381,ENST00000264552,ENCODE,No
SF3B1,K562,chr19:55407255-55407278;-,3.353,0.003,-0.381,ENST00000587845,ENCODE,No
SF3B1,K562,chr19:55407255-55407278;-,3.353,0.003,-0.381,ENST00000589978,ENCODE,No
GTF2F1,K562,chr19:55402830-55402898;-,3.333,0.017,-0.14,ENST00000264552,ENCODE,No
GTF2F1,K562,chr19:55402830-55402898;-,3.333,0.017,-0.14,ENST00000587845,ENCODE,No
GTF2F1,K562,chr19:55402830-55402898;-,3.333,0.017,-0.14,ENST00000589978,ENCODE,No
GTF2F1,K562,chr19:55405756-55405816;-,3.333,0.001,-0.458,ENST00000264552,ENCODE,No
GTF2F1,K562,chr19:55405756-55405816;-,3.333,0.001,-0.458,ENST00000587845,ENCODE,No
GTF2F1,K562,chr19:55405756-55405816;-,3.333,0.001,-0.458,ENST00000589978,ENCODE,No
UTP3,K562,chr19:55402981-55402988;-,3.332,0,-0.619,ENST00000264552,ENCODE,No
UTP3,K562,chr19:55402981-55402988;-,3.332,0,-0.619,ENST00000587845,ENCODE,No
UTP3,K562,chr19:55402981-55402988;-,3.332,0,-0.619,ENST00000589978,ENCODE,No
PRPF8,K562,chr19:55407324-55407352;-,3.313,0.002,0.012,ENST00000264552,ENCODE,No
PRPF8,K562,chr19:55407324-55407352;-,3.313,0.002,0.012,ENST00000587845,ENCODE,No
PRPF8,K562,chr19:55407324-55407352;-,3.313,0.002,0.012,ENST00000589978,ENCODE,No
RBM22,K562,chr19:55404170-55404256;-,3.302,0.004,-0.287,ENST00000264552,ENCODE,No
RBM22,K562,chr19:55404170-55404256;-,3.302,0.004,-0.287,ENST00000587845,ENCODE,No
RBM22,K562,chr19:55404170-55404256;-,3.302,0.004,-0.287,ENST00000589978,ENCODE,No
LARP4,HepG2,chr19:55401526-55401612;-,3.271,0.363,0.925,ENST00000264552,ENCODE,No
LARP4,HepG2,chr19:55401527-55401574;-,3.249,0.463,1.047,ENST00000264552,ENCODE,No
UTP3,K562,chr19:55405760-55405785;-,3.211,0.001,-0.256,ENST00000264552,ENCODE,No
UTP3,K562,chr19:55405760-55405785;-,3.211,0.001,-0.256,ENST00000587845,ENCODE,No
UTP3,K562,chr19:55405760-55405785;-,3.211,0.001,-0.256,ENST00000589978,ENCODE,No
SF3B1,K562,chr19:55401826-55401875;-,3.179,0.003,-0.354,ENST00000264552,ENCODE,No
SF3B1,K562,chr19:55401826-55401875;-,3.179,0.003,-0.354,ENST00000587845,ENCODE,No
SF3B1,K562,chr19:55401826-55401875;-,3.179,0.003,-0.354,ENST00000589978,ENCODE,No
ZNF800,K562,chr19:55404465-55404478;-,3.157,0.847,5.146,ENST00000264552,ENCODE,No
ZNF800,K562,chr19:55404465-55404478;-,3.157,0.847,5.146,ENST00000587845,ENCODE,No
HNRNPA1,K562,chr19:55405993-55406051;-,3.103,0.001,-0.393,ENST00000264552,ENCODE,No
HNRNPA1,K562,chr19:55405993-55406051;-,3.103,0.001,-0.393,ENST00000587845,ENCODE,No
HNRNPA1,K562,chr19:55405993-55406051;-,3.103,0.001,-0.393,ENST00000589978,ENCODE,No
BUD13,HepG2,chr19:55406234-55406302;-,3.007,0,-0.632,ENST00000264552,ENCODE,No
BUD13,HepG2,chr19:55406234-55406302;-,3.007,0,-0.632,ENST00000587845,ENCODE,No
BUD13,HepG2,chr19:55406234-55406302;-,3.007,0,-0.632,ENST00000589978,ENCODE,No
