RBP,Cell & tissue typeHepG2K562,RBS location,Score,PhastCons score,PhyloP score,Transcript ID,Data accession,Overexpression Info
SF3B4,HepG2,chr19:58556380-58556447;-,3.332,0.139,0.515,ENST00000596985,ENCODE,No
FAM120A,HepG2,chr19:58557887-58557940;-,3.329,0,-0.528,ENST00000253023,ENCODE,No
FAM120A,HepG2,chr19:58557887-58557940;-,3.329,0,-0.528,ENST00000595957,ENCODE,No
LIN28B,K562,chr19:58557066-58557119;-,3.254,0.962,2.987,ENST00000253023,ENCODE,No
EFTUD2,HepG2,chr19:58557407-58557444;-,3.252,0.007,-0.722,ENST00000253023,ENCODE,No
EFTUD2,HepG2,chr19:58557407-58557444;-,3.252,0.007,-0.722,ENST00000595957,ENCODE,No
FKBP4,HepG2,chr19:58558477-58558555;-,3.25,0.119,0.081,ENST00000253023,ENCODE,No
RPS3,K562,chr19:58557063-58557089;-,3.232,0.97,3.44,ENST00000596985,ENCODE,No
RPS3,K562,chr19:58557063-58557089;-,3.232,0.97,3.44,ENST00000253023,ENCODE,No
EFTUD2,K562,chr19:58557386-58557420;-,3.181,0.007,-0.363,ENST00000253023,ENCODE,No
EFTUD2,K562,chr19:58557386-58557420;-,3.181,0.007,-0.363,ENST00000595957,ENCODE,No
FAM120A,HepG2,chr19:58558015-58558067;-,3.148,0.001,-0.448,ENST00000253023,ENCODE,No
FAM120A,HepG2,chr19:58558015-58558067;-,3.148,0.001,-0.448,ENST00000595957,ENCODE,No
GTF2F1,HepG2,chr19:58557386-58557438;-,3.147,0.005,-0.562,ENST00000253023,ENCODE,No
GTF2F1,HepG2,chr19:58557386-58557438;-,3.147,0.005,-0.562,ENST00000595957,ENCODE,No
NOLC1,HepG2,chr19:58558307-58558368;-,3.14,0.968,1.717,ENST00000253023,ENCODE,No
AQR,HepG2,chr19:58556401-58556437;-,3.054,0.004,0.04,ENST00000253023,ENCODE,No
AQR,HepG2,chr19:58556401-58556437;-,3.054,0.004,0.04,ENST00000595957,ENCODE,No
AQR,HepG2,chr19:58556401-58556437;-,3.054,0.004,0.04,ENST00000596985,ENCODE,No
XRCC6,K562,chr19:58555801-58555845;-,3.032,0.512,0.682,ENST00000253023,ENCODE,No
