RBP,Cell & tissue typeHepG2K562,RBS location,Score,PhastCons score,PhyloP score,Transcript ID,Data accession,Overexpression Info
UPF1,HepG2,chr19:531789-531810;+,7.305,0.003,-0.871,ENST00000215574,ENCODE,No
YBX3,K562,chr19:535836-535857;+,7.226,0.905,3.974,ENST00000215574,ENCODE,No
YBX3,K562,chr19:535836-535857;+,7.226,0.905,3.974,ENST00000586283,ENCODE,No
YBX3,K562,chr19:535836-535857;+,7.226,0.905,3.974,ENST00000606065,ENCODE,No
YBX3,K562,chr19:535836-535857;+,7.226,0.905,3.974,ENST00000607527,ENCODE,No
DDX59,HepG2,chr19:534128-534188;+,7.215,0.001,-0.341,ENST00000215574,ENCODE,No
DDX59,HepG2,chr19:534128-534188;+,7.215,0.001,-0.341,ENST00000586283,ENCODE,No
DDX59,HepG2,chr19:534128-534188;+,7.215,0.001,-0.341,ENST00000586788,ENCODE,No
DDX59,HepG2,chr19:534128-534188;+,7.215,0.001,-0.341,ENST00000607527,ENCODE,No
DDX59,HepG2,chr19:533176-533226;+,7.156,0.001,-0.749,ENST00000215574,ENCODE,No
DDX59,HepG2,chr19:533176-533226;+,7.156,0.001,-0.749,ENST00000586283,ENCODE,No
DDX59,HepG2,chr19:533176-533226;+,7.156,0.001,-0.749,ENST00000586788,ENCODE,No
DDX59,HepG2,chr19:533176-533226;+,7.156,0.001,-0.749,ENST00000607527,ENCODE,No
YBX3,K562,chr19:537040-537077;+,7.144,0.897,5.238,ENST00000215574,ENCODE,No
YBX3,K562,chr19:537040-537077;+,7.144,0.897,5.238,ENST00000586283,ENCODE,No
YBX3,K562,chr19:537040-537077;+,7.144,0.897,5.238,ENST00000606065,ENCODE,No
EIF4G2,K562,chr19:538334-538406;+,7.119,0.234,0.032,ENST00000215574,ENCODE,No
EIF4G2,K562,chr19:538334-538406;+,7.119,0.234,0.032,ENST00000586283,ENCODE,No
EIF4G2,K562,chr19:538334-538406;+,7.119,0.234,0.032,ENST00000606065,ENCODE,No
EIF4G2,K562,chr19:538334-538406;+,7.119,0.234,0.032,ENST00000606400,ENCODE,No
EIF4G2,K562,chr19:538334-538406;+,7.119,0.234,0.032,ENST00000607527,ENCODE,No
HNRNPK,HepG2,chr19:534328-534407;+,7.113,0.003,-0.587,ENST00000215574,ENCODE,No
HNRNPK,HepG2,chr19:534328-534407;+,7.113,0.003,-0.587,ENST00000586283,ENCODE,No
HNRNPK,HepG2,chr19:534328-534407;+,7.113,0.003,-0.587,ENST00000586788,ENCODE,No
HNRNPK,HepG2,chr19:534328-534407;+,7.113,0.003,-0.587,ENST00000607527,ENCODE,No
GEMIN5,K562,chr19:531768-531821;+,6.931,0.103,-0.269,ENST00000215574,ENCODE,No
AQR,K562,chr19:535923-535967;+,6.929,0.119,0.384,ENST00000215574,ENCODE,No
AQR,K562,chr19:535923-535967;+,6.929,0.119,0.384,ENST00000586283,ENCODE,No
AQR,K562,chr19:535923-535967;+,6.929,0.119,0.384,ENST00000586788,ENCODE,No
AQR,K562,chr19:535923-535967;+,6.929,0.119,0.384,ENST00000606065,ENCODE,No
AQR,K562,chr19:535923-535967;+,6.929,0.119,0.384,ENST00000607527,ENCODE,No
GRWD1,HepG2,chr19:537051-537114;+,6.916,0.919,5.357,ENST00000215574,ENCODE,No
GRWD1,HepG2,chr19:537051-537114;+,6.916,0.919,5.357,ENST00000586283,ENCODE,No
GRWD1,HepG2,chr19:537051-537114;+,6.916,0.919,5.357,ENST00000606065,ENCODE,No
SF3B4,HepG2,chr19:535760-535828;+,6.89,0.001,-0.814,ENST00000215574,ENCODE,No
SF3B4,HepG2,chr19:535760-535828;+,6.89,0.001,-0.814,ENST00000586283,ENCODE,No
SF3B4,HepG2,chr19:535760-535828;+,6.89,0.001,-0.814,ENST00000586788,ENCODE,No
SF3B4,HepG2,chr19:535760-535828;+,6.89,0.001,-0.814,ENST00000607527,ENCODE,No
DDX59,HepG2,chr19:535485-535531;+,6.859,0.003,-0.765,ENST00000215574,ENCODE,No
DDX59,HepG2,chr19:535485-535531;+,6.859,0.003,-0.765,ENST00000586283,ENCODE,No
DDX59,HepG2,chr19:535485-535531;+,6.859,0.003,-0.765,ENST00000586788,ENCODE,No
DDX59,HepG2,chr19:535485-535531;+,6.859,0.003,-0.765,ENST00000607527,ENCODE,No
DDX59,HepG2,chr19:533651-533699;+,6.817,0,-0.578,ENST00000215574,ENCODE,No
DDX59,HepG2,chr19:533651-533699;+,6.817,0,-0.578,ENST00000586283,ENCODE,No
DDX59,HepG2,chr19:533651-533699;+,6.817,0,-0.578,ENST00000586788,ENCODE,No
DDX59,HepG2,chr19:533651-533699;+,6.817,0,-0.578,ENST00000607527,ENCODE,No
TARDBP,K562,chr19:538223-538278;+,6.808,0.032,-0.111,ENST00000215574,ENCODE,No
TARDBP,K562,chr19:538223-538278;+,6.808,0.032,-0.111,ENST00000586283,ENCODE,No
TARDBP,K562,chr19:538223-538278;+,6.808,0.032,-0.111,ENST00000606065,ENCODE,No
TARDBP,K562,chr19:538223-538278;+,6.808,0.032,-0.111,ENST00000606400,ENCODE,No
TARDBP,K562,chr19:538223-538278;+,6.808,0.032,-0.111,ENST00000607527,ENCODE,No
EWSR1,K562,chr19:533166-533231;+,6.782,0.001,-0.803,ENST00000215574,ENCODE,No
EWSR1,K562,chr19:533166-533231;+,6.782,0.001,-0.803,ENST00000586283,ENCODE,No
EWSR1,K562,chr19:533166-533231;+,6.782,0.001,-0.803,ENST00000586788,ENCODE,No
EWSR1,K562,chr19:533166-533231;+,6.782,0.001,-0.803,ENST00000607527,ENCODE,No
AQR,K562,chr19:537163-537214;+,6.716,0.001,-0.617,ENST00000215574,ENCODE,No
AQR,K562,chr19:537163-537214;+,6.716,0.001,-0.617,ENST00000586283,ENCODE,No
AQR,K562,chr19:537163-537214;+,6.716,0.001,-0.617,ENST00000606065,ENCODE,No
AQR,K562,chr19:537163-537214;+,6.716,0.001,-0.617,ENST00000606400,ENCODE,No
AQR,K562,chr19:537163-537214;+,6.716,0.001,-0.617,ENST00000607527,ENCODE,No
HNRNPK,HepG2,chr19:539324-539475;+,6.605,0.002,-0.635,ENST00000215574,ENCODE,No
HNRNPK,HepG2,chr19:539324-539475;+,6.605,0.002,-0.635,ENST00000586283,ENCODE,No
HNRNPK,HepG2,chr19:539324-539475;+,6.605,0.002,-0.635,ENST00000606065,ENCODE,No
HNRNPK,HepG2,chr19:539324-539475;+,6.605,0.002,-0.635,ENST00000606400,ENCODE,No
HNRNPK,HepG2,chr19:539324-539475;+,6.605,0.002,-0.635,ENST00000607527,ENCODE,No
EWSR1,K562,chr19:534102-534180;+,6.601,0.004,-0.479,ENST00000215574,ENCODE,No
EWSR1,K562,chr19:534102-534180;+,6.601,0.004,-0.479,ENST00000586283,ENCODE,No
EWSR1,K562,chr19:534102-534180;+,6.601,0.004,-0.479,ENST00000586788,ENCODE,No
EWSR1,K562,chr19:534102-534180;+,6.601,0.004,-0.479,ENST00000607527,ENCODE,No
EWSR1,K562,chr19:533170-533238;+,6.572,0.001,-0.829,ENST00000215574,ENCODE,No
EWSR1,K562,chr19:533170-533238;+,6.572,0.001,-0.829,ENST00000586283,ENCODE,No
EWSR1,K562,chr19:533170-533238;+,6.572,0.001,-0.829,ENST00000586788,ENCODE,No
EWSR1,K562,chr19:533170-533238;+,6.572,0.001,-0.829,ENST00000607527,ENCODE,No
SUB1,HepG2,chr19:541713-541761;+,6.546,0.003,-0.657,ENST00000606065,ENCODE,No
SUB1,HepG2,chr19:541713-541761;+,6.546,0.003,-0.657,ENST00000586283,ENCODE,No
SUB1,HepG2,chr19:541713-541761;+,6.546,0.003,-0.657,ENST00000215574,ENCODE,No
SF3B4,HepG2,chr19:535768-535826;+,6.516,0.001,-0.829,ENST00000215574,ENCODE,No
SF3B4,HepG2,chr19:535768-535826;+,6.516,0.001,-0.829,ENST00000586283,ENCODE,No
SF3B4,HepG2,chr19:535768-535826;+,6.516,0.001,-0.829,ENST00000586788,ENCODE,No
SF3B4,HepG2,chr19:535768-535826;+,6.516,0.001,-0.829,ENST00000607527,ENCODE,No
YBX3,K562,chr19:537050-537069;+,6.516,0.895,4.798,ENST00000215574,ENCODE,No
YBX3,K562,chr19:537050-537069;+,6.516,0.895,4.798,ENST00000586283,ENCODE,No
YBX3,K562,chr19:537050-537069;+,6.516,0.895,4.798,ENST00000606065,ENCODE,No
BUD13,HepG2,chr19:532603-532700;+,6.504,0.079,-0.08,ENST00000215574,ENCODE,No
BUD13,HepG2,chr19:532603-532700;+,6.504,0.079,-0.08,ENST00000586283,ENCODE,No
BUD13,HepG2,chr19:532603-532700;+,6.504,0.079,-0.08,ENST00000586788,ENCODE,No
BUD13,HepG2,chr19:532603-532700;+,6.504,0.079,-0.08,ENST00000607527,ENCODE,No
METAP2,K562,chr19:541753-541804;+,6.5,0,-0.858,ENST00000606065,ENCODE,No
METAP2,K562,chr19:541753-541804;+,6.5,0,-0.858,ENST00000586283,ENCODE,No
METAP2,K562,chr19:541753-541804;+,6.5,0,-0.858,ENST00000215574,ENCODE,No
DROSHA,K562,chr19:532393-532478;+,6.47,0,-1.331,ENST00000215574,ENCODE,No
DROSHA,K562,chr19:532393-532478;+,6.47,0,-1.331,ENST00000586283,ENCODE,No
DROSHA,K562,chr19:532393-532478;+,6.47,0,-1.331,ENST00000586788,ENCODE,No
DROSHA,K562,chr19:532393-532478;+,6.47,0,-1.331,ENST00000607527,ENCODE,No
SF3B1,K562,chr19:541639-541644;+,6.447,0.004,0.226,ENST00000606065,ENCODE,No
SF3B1,K562,chr19:541639-541644;+,6.447,0.004,0.226,ENST00000586283,ENCODE,No
SF3B1,K562,chr19:541639-541644;+,6.447,0.004,0.226,ENST00000215574,ENCODE,No
EWSR1,K562,chr19:540854-540981;+,6.38,0.011,-0.584,ENST00000215574,ENCODE,No
EWSR1,K562,chr19:540854-540981;+,6.38,0.011,-0.584,ENST00000586283,ENCODE,No
EWSR1,K562,chr19:540854-540981;+,6.38,0.011,-0.584,ENST00000606065,ENCODE,No
EWSR1,K562,chr19:540854-540981;+,6.38,0.011,-0.584,ENST00000606400,ENCODE,No
EWSR1,K562,chr19:540854-540981;+,6.38,0.011,-0.584,ENST00000607527,ENCODE,No
UPF1,K562,chr19:542030-542056;+,6.375,0.174,0.364,ENST00000606065,ENCODE,No
UPF1,K562,chr19:542030-542056;+,6.375,0.174,0.364,ENST00000586283,ENCODE,No
UPF1,K562,chr19:542030-542056;+,6.375,0.174,0.364,ENST00000215574,ENCODE,No
CSTF2T,HepG2,chr19:533832-533909;+,6.365,0.001,-0.756,ENST00000215574,ENCODE,No
CSTF2T,HepG2,chr19:533832-533909;+,6.365,0.001,-0.756,ENST00000586283,ENCODE,No
CSTF2T,HepG2,chr19:533832-533909;+,6.365,0.001,-0.756,ENST00000586788,ENCODE,No
CSTF2T,HepG2,chr19:533832-533909;+,6.365,0.001,-0.756,ENST00000607527,ENCODE,No
DROSHA,K562,chr19:539394-539478;+,6.324,0.002,-0.74,ENST00000215574,ENCODE,No
DROSHA,K562,chr19:539394-539478;+,6.324,0.002,-0.74,ENST00000586283,ENCODE,No
DROSHA,K562,chr19:539394-539478;+,6.324,0.002,-0.74,ENST00000606065,ENCODE,No
DROSHA,K562,chr19:539394-539478;+,6.324,0.002,-0.74,ENST00000606400,ENCODE,No
DROSHA,K562,chr19:539394-539478;+,6.324,0.002,-0.74,ENST00000607527,ENCODE,No
EWSR1,K562,chr19:533736-533792;+,6.216,0.001,-1.144,ENST00000215574,ENCODE,No
EWSR1,K562,chr19:533736-533792;+,6.216,0.001,-1.144,ENST00000586283,ENCODE,No
EWSR1,K562,chr19:533736-533792;+,6.216,0.001,-1.144,ENST00000586788,ENCODE,No
EWSR1,K562,chr19:533736-533792;+,6.216,0.001,-1.144,ENST00000607527,ENCODE,No
EWSR1,K562,chr19:533026-533080;+,6.186,0,-0.684,ENST00000215574,ENCODE,No
EWSR1,K562,chr19:533026-533080;+,6.186,0,-0.684,ENST00000586283,ENCODE,No
EWSR1,K562,chr19:533026-533080;+,6.186,0,-0.684,ENST00000586788,ENCODE,No
EWSR1,K562,chr19:533026-533080;+,6.186,0,-0.684,ENST00000607527,ENCODE,No
SF3A3,HepG2,chr19:541266-541330;+,6.17,0.002,-0.242,ENST00000215574,ENCODE,No
SF3A3,HepG2,chr19:541266-541330;+,6.17,0.002,-0.242,ENST00000586283,ENCODE,No
SF3A3,HepG2,chr19:541266-541330;+,6.17,0.002,-0.242,ENST00000593036,ENCODE,No
SF3A3,HepG2,chr19:541266-541330;+,6.17,0.002,-0.242,ENST00000606065,ENCODE,No
SF3A3,HepG2,chr19:541266-541330;+,6.17,0.002,-0.242,ENST00000606400,ENCODE,No
SF3A3,HepG2,chr19:541266-541330;+,6.17,0.002,-0.242,ENST00000607527,ENCODE,No
DDX59,HepG2,chr19:534305-534338;+,6.116,0,-0.871,ENST00000215574,ENCODE,No
DDX59,HepG2,chr19:534305-534338;+,6.116,0,-0.871,ENST00000586283,ENCODE,No
DDX59,HepG2,chr19:534305-534338;+,6.116,0,-0.871,ENST00000586788,ENCODE,No
DDX59,HepG2,chr19:534305-534338;+,6.116,0,-0.871,ENST00000607527,ENCODE,No
FKBP4,HepG2,chr19:538740-538818;+,6.091,0.014,-0.466,ENST00000215574,ENCODE,No
FKBP4,HepG2,chr19:538740-538818;+,6.091,0.014,-0.466,ENST00000586283,ENCODE,No
FKBP4,HepG2,chr19:538740-538818;+,6.091,0.014,-0.466,ENST00000606065,ENCODE,No
FKBP4,HepG2,chr19:538740-538818;+,6.091,0.014,-0.466,ENST00000606400,ENCODE,No
FKBP4,HepG2,chr19:538740-538818;+,6.091,0.014,-0.466,ENST00000607527,ENCODE,No
YBX3,K562,chr19:537028-537050;+,6.07,0.915,5.266,ENST00000215574,ENCODE,No
YBX3,K562,chr19:537028-537050;+,6.07,0.915,5.266,ENST00000586283,ENCODE,No
YBX3,K562,chr19:537028-537050;+,6.07,0.915,5.266,ENST00000606065,ENCODE,No
DDX55,K562,chr19:541629-541666;+,6.045,0.067,0.1,ENST00000606065,ENCODE,No
DDX55,K562,chr19:541629-541666;+,6.045,0.067,0.1,ENST00000586283,ENCODE,No
DDX55,K562,chr19:541629-541666;+,6.045,0.067,0.1,ENST00000215574,ENCODE,No
CSTF2T,K562,chr19:538185-538283;+,6.035,0.019,-0.159,ENST00000215574,ENCODE,No
CSTF2T,K562,chr19:538185-538283;+,6.035,0.019,-0.159,ENST00000586283,ENCODE,No
CSTF2T,K562,chr19:538185-538283;+,6.035,0.019,-0.159,ENST00000606065,ENCODE,No
CSTF2T,K562,chr19:538185-538283;+,6.035,0.019,-0.159,ENST00000606400,ENCODE,No
CSTF2T,K562,chr19:538185-538283;+,6.035,0.019,-0.159,ENST00000607527,ENCODE,No
SF3B1,K562,chr19:541644-541663;+,6.032,0.001,0.039,ENST00000606065,ENCODE,No
SF3B1,K562,chr19:541644-541663;+,6.032,0.001,0.039,ENST00000586283,ENCODE,No
SF3B1,K562,chr19:541644-541663;+,6.032,0.001,0.039,ENST00000215574,ENCODE,No
NKRF,HepG2,chr19:538186-538264;+,6.026,0.023,-0.082,ENST00000215574,ENCODE,No
NKRF,HepG2,chr19:538186-538264;+,6.026,0.023,-0.082,ENST00000586283,ENCODE,No
NKRF,HepG2,chr19:538186-538264;+,6.026,0.023,-0.082,ENST00000606065,ENCODE,No
NKRF,HepG2,chr19:538186-538264;+,6.026,0.023,-0.082,ENST00000606400,ENCODE,No
NKRF,HepG2,chr19:538186-538264;+,6.026,0.023,-0.082,ENST00000607527,ENCODE,No
UPF1,HepG2,chr19:531785-531802;+,5.982,0.004,-0.483,ENST00000215574,ENCODE,No
CSTF2T,K562,chr19:533173-533261;+,5.888,0.001,-0.881,ENST00000215574,ENCODE,No
CSTF2T,K562,chr19:533173-533261;+,5.888,0.001,-0.881,ENST00000586283,ENCODE,No
CSTF2T,K562,chr19:533173-533261;+,5.888,0.001,-0.881,ENST00000586788,ENCODE,No
CSTF2T,K562,chr19:533173-533261;+,5.888,0.001,-0.881,ENST00000607527,ENCODE,No
DDX59,HepG2,chr19:539388-539446;+,5.865,0.001,-0.766,ENST00000215574,ENCODE,No
DDX59,HepG2,chr19:539388-539446;+,5.865,0.001,-0.766,ENST00000586283,ENCODE,No
DDX59,HepG2,chr19:539388-539446;+,5.865,0.001,-0.766,ENST00000606065,ENCODE,No
DDX59,HepG2,chr19:539388-539446;+,5.865,0.001,-0.766,ENST00000606400,ENCODE,No
DDX59,HepG2,chr19:539388-539446;+,5.865,0.001,-0.766,ENST00000607527,ENCODE,No
FAM120A,K562,chr19:541800-541897;+,5.82,0.004,-0.537,ENST00000606065,ENCODE,No
FAM120A,K562,chr19:541800-541897;+,5.82,0.004,-0.537,ENST00000586283,ENCODE,No
FAM120A,K562,chr19:541800-541897;+,5.82,0.004,-0.537,ENST00000215574,ENCODE,No
PUM2,K562,chr19:537061-537113;+,5.734,0.901,5.37,ENST00000215574,ENCODE,No
PUM2,K562,chr19:537061-537113;+,5.734,0.901,5.37,ENST00000586283,ENCODE,No
PUM2,K562,chr19:537061-537113;+,5.734,0.901,5.37,ENST00000606065,ENCODE,No
DDX52,K562,chr19:538200-538268;+,5.718,0.026,-0.083,ENST00000215574,ENCODE,No
DDX52,K562,chr19:538200-538268;+,5.718,0.026,-0.083,ENST00000586283,ENCODE,No
DDX52,K562,chr19:538200-538268;+,5.718,0.026,-0.083,ENST00000606065,ENCODE,No
DDX52,K562,chr19:538200-538268;+,5.718,0.026,-0.083,ENST00000606400,ENCODE,No
DDX52,K562,chr19:538200-538268;+,5.718,0.026,-0.083,ENST00000607527,ENCODE,No
GRWD1,HepG2,chr19:537067-537118;+,5.712,0.938,5.694,ENST00000215574,ENCODE,No
GRWD1,HepG2,chr19:537067-537118;+,5.712,0.938,5.694,ENST00000586283,ENCODE,No
GRWD1,HepG2,chr19:537067-537118;+,5.712,0.938,5.694,ENST00000606065,ENCODE,No
AKAP1,HepG2,chr19:541588-541608;+,5.67,0.111,0.758,ENST00000606065,ENCODE,No
AKAP1,HepG2,chr19:541588-541608;+,5.67,0.111,0.758,ENST00000586283,ENCODE,No
AKAP1,HepG2,chr19:541588-541608;+,5.67,0.111,0.758,ENST00000215574,ENCODE,No
DKC1,HepG2,chr19:538219-538275;+,5.639,0.031,-0.101,ENST00000215574,ENCODE,No
DKC1,HepG2,chr19:538219-538275;+,5.639,0.031,-0.101,ENST00000586283,ENCODE,No
DKC1,HepG2,chr19:538219-538275;+,5.639,0.031,-0.101,ENST00000606065,ENCODE,No
DKC1,HepG2,chr19:538219-538275;+,5.639,0.031,-0.101,ENST00000606400,ENCODE,No
DKC1,HepG2,chr19:538219-538275;+,5.639,0.031,-0.101,ENST00000607527,ENCODE,No
BUD13,HepG2,chr19:541284-541325;+,5.605,0.003,-0.086,ENST00000215574,ENCODE,No
BUD13,HepG2,chr19:541284-541325;+,5.605,0.003,-0.086,ENST00000586283,ENCODE,No
BUD13,HepG2,chr19:541284-541325;+,5.605,0.003,-0.086,ENST00000593036,ENCODE,No
BUD13,HepG2,chr19:541284-541325;+,5.605,0.003,-0.086,ENST00000606065,ENCODE,No
BUD13,HepG2,chr19:541284-541325;+,5.605,0.003,-0.086,ENST00000606400,ENCODE,No
BUD13,HepG2,chr19:541284-541325;+,5.605,0.003,-0.086,ENST00000607527,ENCODE,No
METAP2,K562,chr19:541748-541799;+,5.601,0.002,-0.922,ENST00000606065,ENCODE,No
METAP2,K562,chr19:541748-541799;+,5.601,0.002,-0.922,ENST00000586283,ENCODE,No
METAP2,K562,chr19:541748-541799;+,5.601,0.002,-0.922,ENST00000215574,ENCODE,No
FKBP4,HepG2,chr19:539798-539863;+,5.568,0.005,-0.425,ENST00000215574,ENCODE,No
FKBP4,HepG2,chr19:539798-539863;+,5.568,0.005,-0.425,ENST00000586283,ENCODE,No
FKBP4,HepG2,chr19:539798-539863;+,5.568,0.005,-0.425,ENST00000606065,ENCODE,No
FKBP4,HepG2,chr19:539798-539863;+,5.568,0.005,-0.425,ENST00000606400,ENCODE,No
FKBP4,HepG2,chr19:539798-539863;+,5.568,0.005,-0.425,ENST00000607527,ENCODE,No
PABPC4,K562,chr19:532012-532047;+,5.56,0.833,2.541,ENST00000215574,ENCODE,No
NONO,K562,chr19:534128-534209;+,5.519,0.001,-0.291,ENST00000215574,ENCODE,No
NONO,K562,chr19:534128-534209;+,5.519,0.001,-0.291,ENST00000586283,ENCODE,No
NONO,K562,chr19:534128-534209;+,5.519,0.001,-0.291,ENST00000586788,ENCODE,No
NONO,K562,chr19:534128-534209;+,5.519,0.001,-0.291,ENST00000607527,ENCODE,No
NONO,K562,chr19:539396-539474;+,5.509,0.002,-0.703,ENST00000215574,ENCODE,No
NONO,K562,chr19:539396-539474;+,5.509,0.002,-0.703,ENST00000586283,ENCODE,No
NONO,K562,chr19:539396-539474;+,5.509,0.002,-0.703,ENST00000606065,ENCODE,No
NONO,K562,chr19:539396-539474;+,5.509,0.002,-0.703,ENST00000606400,ENCODE,No
NONO,K562,chr19:539396-539474;+,5.509,0.002,-0.703,ENST00000607527,ENCODE,No
AQR,K562,chr19:535925-535966;+,5.441,0.078,-0.006,ENST00000215574,ENCODE,No
AQR,K562,chr19:535925-535966;+,5.441,0.078,-0.006,ENST00000586283,ENCODE,No
AQR,K562,chr19:535925-535966;+,5.441,0.078,-0.006,ENST00000586788,ENCODE,No
AQR,K562,chr19:535925-535966;+,5.441,0.078,-0.006,ENST00000606065,ENCODE,No
AQR,K562,chr19:535925-535966;+,5.441,0.078,-0.006,ENST00000607527,ENCODE,No
DDX6,K562,chr19:541756-541814;+,5.42,0,-0.715,ENST00000606065,ENCODE,No
DDX6,K562,chr19:541756-541814;+,5.42,0,-0.715,ENST00000586283,ENCODE,No
DDX6,K562,chr19:541756-541814;+,5.42,0,-0.715,ENST00000215574,ENCODE,No
CSTF2T,HepG2,chr19:532593-532651;+,5.416,0.018,-0.417,ENST00000215574,ENCODE,No
CSTF2T,HepG2,chr19:532593-532651;+,5.416,0.018,-0.417,ENST00000586283,ENCODE,No
CSTF2T,HepG2,chr19:532593-532651;+,5.416,0.018,-0.417,ENST00000586788,ENCODE,No
CSTF2T,HepG2,chr19:532593-532651;+,5.416,0.018,-0.417,ENST00000607527,ENCODE,No
DDX59,HepG2,chr19:533861-533900;+,5.373,0,-0.84,ENST00000215574,ENCODE,No
DDX59,HepG2,chr19:533861-533900;+,5.373,0,-0.84,ENST00000586283,ENCODE,No
DDX59,HepG2,chr19:533861-533900;+,5.373,0,-0.84,ENST00000586788,ENCODE,No
DDX59,HepG2,chr19:533861-533900;+,5.373,0,-0.84,ENST00000607527,ENCODE,No
EFTUD2,HepG2,chr19:533748-533790;+,5.355,0.001,-1.045,ENST00000215574,ENCODE,No
EFTUD2,HepG2,chr19:533748-533790;+,5.355,0.001,-1.045,ENST00000586283,ENCODE,No
EFTUD2,HepG2,chr19:533748-533790;+,5.355,0.001,-1.045,ENST00000586788,ENCODE,No
EFTUD2,HepG2,chr19:533748-533790;+,5.355,0.001,-1.045,ENST00000607527,ENCODE,No
SLTM,HepG2,chr19:541080-541158;+,5.256,0.007,-0.946,ENST00000215574,ENCODE,No
SLTM,HepG2,chr19:541080-541158;+,5.256,0.007,-0.946,ENST00000586283,ENCODE,No
SLTM,HepG2,chr19:541080-541158;+,5.256,0.007,-0.946,ENST00000606065,ENCODE,No
SLTM,HepG2,chr19:541080-541158;+,5.256,0.007,-0.946,ENST00000606400,ENCODE,No
SLTM,HepG2,chr19:541080-541158;+,5.256,0.007,-0.946,ENST00000607527,ENCODE,No
PUM1,K562,chr19:541702-541752;+,5.253,0.005,-0.414,ENST00000606065,ENCODE,No
PUM1,K562,chr19:541702-541752;+,5.253,0.005,-0.414,ENST00000586283,ENCODE,No
PUM1,K562,chr19:541702-541752;+,5.253,0.005,-0.414,ENST00000215574,ENCODE,No
NKRF,HepG2,chr19:533823-533912;+,5.226,0.001,-0.818,ENST00000215574,ENCODE,No
NKRF,HepG2,chr19:533823-533912;+,5.226,0.001,-0.818,ENST00000586283,ENCODE,No
NKRF,HepG2,chr19:533823-533912;+,5.226,0.001,-0.818,ENST00000586788,ENCODE,No
NKRF,HepG2,chr19:533823-533912;+,5.226,0.001,-0.818,ENST00000607527,ENCODE,No
NKRF,HepG2,chr19:534098-534184;+,5.226,0.003,-0.444,ENST00000215574,ENCODE,No
NKRF,HepG2,chr19:534098-534184;+,5.226,0.003,-0.444,ENST00000586283,ENCODE,No
NKRF,HepG2,chr19:534098-534184;+,5.226,0.003,-0.444,ENST00000586788,ENCODE,No
NKRF,HepG2,chr19:534098-534184;+,5.226,0.003,-0.444,ENST00000607527,ENCODE,No
CSTF2T,K562,chr19:533021-533085;+,5.164,0,-0.733,ENST00000215574,ENCODE,No
CSTF2T,K562,chr19:533021-533085;+,5.164,0,-0.733,ENST00000586283,ENCODE,No
CSTF2T,K562,chr19:533021-533085;+,5.164,0,-0.733,ENST00000586788,ENCODE,No
CSTF2T,K562,chr19:533021-533085;+,5.164,0,-0.733,ENST00000607527,ENCODE,No
EIF4G2,K562,chr19:539118-539180;+,5.153,0,-0.787,ENST00000215574,ENCODE,No
EIF4G2,K562,chr19:539118-539180;+,5.153,0,-0.787,ENST00000586283,ENCODE,No
EIF4G2,K562,chr19:539118-539180;+,5.153,0,-0.787,ENST00000606065,ENCODE,No
EIF4G2,K562,chr19:539118-539180;+,5.153,0,-0.787,ENST00000606400,ENCODE,No
EIF4G2,K562,chr19:539118-539180;+,5.153,0,-0.787,ENST00000607527,ENCODE,No
AKAP1,HepG2,chr19:541638-541650;+,5.124,0.003,0.217,ENST00000606065,ENCODE,No
AKAP1,HepG2,chr19:541638-541650;+,5.124,0.003,0.217,ENST00000586283,ENCODE,No
AKAP1,HepG2,chr19:541638-541650;+,5.124,0.003,0.217,ENST00000215574,ENCODE,No
RPS3,K562,chr19:536258-536295;+,5.111,0.802,4.546,ENST00000215574,ENCODE,No
RPS3,K562,chr19:536258-536295;+,5.111,0.802,4.546,ENST00000586283,ENCODE,No
RPS3,K562,chr19:536258-536295;+,5.111,0.802,4.546,ENST00000606065,ENCODE,No
SF3B1,K562,chr19:533858-533902;+,5.086,0,-0.755,ENST00000215574,ENCODE,No
SF3B1,K562,chr19:533858-533902;+,5.086,0,-0.755,ENST00000586283,ENCODE,No
SF3B1,K562,chr19:533858-533902;+,5.086,0,-0.755,ENST00000586788,ENCODE,No
SF3B1,K562,chr19:533858-533902;+,5.086,0,-0.755,ENST00000607527,ENCODE,No
NKRF,HepG2,chr19:541273-541338;+,5.073,0.062,0.307,ENST00000215574,ENCODE,No
NKRF,HepG2,chr19:541273-541338;+,5.073,0.062,0.307,ENST00000586283,ENCODE,No
NKRF,HepG2,chr19:541273-541338;+,5.073,0.062,0.307,ENST00000593036,ENCODE,No
NKRF,HepG2,chr19:541273-541338;+,5.073,0.062,0.307,ENST00000606065,ENCODE,No
NKRF,HepG2,chr19:541273-541338;+,5.073,0.062,0.307,ENST00000606400,ENCODE,No
NKRF,HepG2,chr19:541273-541338;+,5.073,0.062,0.307,ENST00000607527,ENCODE,No
EWSR1,K562,chr19:532365-532423;+,5.048,0,-1.089,ENST00000215574,ENCODE,No
EWSR1,K562,chr19:532365-532423;+,5.048,0,-1.089,ENST00000586283,ENCODE,No
EWSR1,K562,chr19:532365-532423;+,5.048,0,-1.089,ENST00000586788,ENCODE,No
EWSR1,K562,chr19:532365-532423;+,5.048,0,-1.089,ENST00000607527,ENCODE,No
CSTF2T,K562,chr19:534091-534168;+,4.966,0.004,-0.568,ENST00000215574,ENCODE,No
