RBP,Cell & tissue typeHepG2K562adrenal gland,RBS location,Score,PhastCons score,PhyloP score,Transcript ID,Data accession,Overexpression Info
FAM120A,HepG2,chr17:4365882-4365938;-,5.637,0.094,-0.208,ENST00000396981,ENCODE,No
FAM120A,HepG2,chr17:4365882-4365938;-,5.637,0.094,-0.208,ENST00000571980,ENCODE,No
FAM120A,HepG2,chr17:4365882-4365938;-,5.637,0.094,-0.208,ENST00000572484,ENCODE,No
FAM120A,HepG2,chr17:4365882-4365938;-,5.637,0.094,-0.208,ENST00000574633,ENCODE,No
TBRG4,HepG2,chr17:4304237-4304299;-,5.622,0.007,-0.037,ENST00000396981,ENCODE,No
TBRG4,HepG2,chr17:4304237-4304299;-,5.622,0.007,-0.037,ENST00000571953,ENCODE,No
TBRG4,HepG2,chr17:4304237-4304299;-,5.622,0.007,-0.037,ENST00000571980,ENCODE,No
TBRG4,HepG2,chr17:4304237-4304299;-,5.622,0.007,-0.037,ENST00000572484,ENCODE,No
TBRG4,HepG2,chr17:4304237-4304299;-,5.622,0.007,-0.037,ENST00000574059,ENCODE,No
TBRG4,HepG2,chr17:4304237-4304299;-,5.622,0.007,-0.037,ENST00000574633,ENCODE,No
LIN28B,K562,chr17:4289332-4289408;-,5.617,0.984,5.952,ENST00000396981,ENCODE,No
LIN28B,K562,chr17:4289332-4289408;-,5.617,0.984,5.952,ENST00000571953,ENCODE,No
LIN28B,K562,chr17:4289332-4289408;-,5.617,0.984,5.952,ENST00000572484,ENCODE,No
XRN2,HepG2,chr17:4365791-4365834;-,5.592,0.071,0.094,ENST00000396981,ENCODE,No
XRN2,HepG2,chr17:4365791-4365834;-,5.592,0.071,0.094,ENST00000571980,ENCODE,No
XRN2,HepG2,chr17:4365791-4365834;-,5.592,0.071,0.094,ENST00000572484,ENCODE,No
XRN2,HepG2,chr17:4365791-4365834;-,5.592,0.071,0.094,ENST00000574633,ENCODE,No
LIN28B,K562,chr17:4289272-4289403;-,5.557,0.975,6.093,ENST00000396981,ENCODE,No
LIN28B,K562,chr17:4289272-4289403;-,5.557,0.975,6.093,ENST00000571953,ENCODE,No
LIN28B,K562,chr17:4289272-4289403;-,5.557,0.975,6.093,ENST00000572484,ENCODE,No
GEMIN5,K562,chr17:4366535-4366584;-,5.539,0.345,0.781,ENST00000572484,ENCODE,No
GEMIN5,K562,chr17:4366535-4366584;-,5.539,0.345,0.781,ENST00000574633,ENCODE,No
GEMIN5,K562,chr17:4366535-4366584;-,5.539,0.345,0.781,ENST00000571980,ENCODE,No
SF3B1,K562,chr17:4364784-4364791;-,5.51,0.015,-0.046,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4364784-4364791;-,5.51,0.015,-0.046,ENST00000571980,ENCODE,No
SF3B1,K562,chr17:4364784-4364791;-,5.51,0.015,-0.046,ENST00000572484,ENCODE,No
SF3B1,K562,chr17:4364784-4364791;-,5.51,0.015,-0.046,ENST00000574633,ENCODE,No
PTBP1,HepG2,chr17:4335020-4335108;-,5.445,0.071,0.383,ENST00000396981,ENCODE,No
PTBP1,HepG2,chr17:4335020-4335108;-,5.445,0.071,0.383,ENST00000571980,ENCODE,No
PTBP1,HepG2,chr17:4335020-4335108;-,5.445,0.071,0.383,ENST00000572484,ENCODE,No
PTBP1,HepG2,chr17:4335020-4335108;-,5.445,0.071,0.383,ENST00000574059,ENCODE,No
PTBP1,HepG2,chr17:4335020-4335108;-,5.445,0.071,0.383,ENST00000574633,ENCODE,No
ILF3,HepG2,chr17:4286995-4287054;-,5.39,0.019,-0.052,ENST00000396981,ENCODE,No
ILF3,HepG2,chr17:4286995-4287054;-,5.39,0.019,-0.052,ENST00000571953,ENCODE,No
ILF3,HepG2,chr17:4286995-4287054;-,5.39,0.019,-0.052,ENST00000571980,ENCODE,No
ILF3,HepG2,chr17:4286995-4287054;-,5.39,0.019,-0.052,ENST00000572484,ENCODE,No
ILF3,HepG2,chr17:4286995-4287054;-,5.39,0.019,-0.052,ENST00000574633,ENCODE,No
GEMIN5,K562,chr17:4366220-4366257;-,5.379,0.22,0.337,ENST00000396981,ENCODE,No
GEMIN5,K562,chr17:4366220-4366257;-,5.379,0.22,0.337,ENST00000571980,ENCODE,No
GEMIN5,K562,chr17:4366220-4366257;-,5.379,0.22,0.337,ENST00000572484,ENCODE,No
GEMIN5,K562,chr17:4366220-4366257;-,5.379,0.22,0.337,ENST00000574633,ENCODE,No
TARDBP,K562,chr17:4289070-4289145;-,5.295,0.001,-0.534,ENST00000396981,ENCODE,No
TARDBP,K562,chr17:4289070-4289145;-,5.295,0.001,-0.534,ENST00000571953,ENCODE,No
TARDBP,K562,chr17:4289070-4289145;-,5.295,0.001,-0.534,ENST00000571980,ENCODE,No
TARDBP,K562,chr17:4289070-4289145;-,5.295,0.001,-0.534,ENST00000572484,ENCODE,No
TARDBP,K562,chr17:4289070-4289145;-,5.295,0.001,-0.534,ENST00000574633,ENCODE,No
KHSRP,K562,chr17:4281254-4281335;-,5.28,0.02,0.19,ENST00000396981,ENCODE,No
KHSRP,K562,chr17:4281254-4281335;-,5.28,0.02,0.19,ENST00000571980,ENCODE,No
KHSRP,K562,chr17:4281254-4281335;-,5.28,0.02,0.19,ENST00000572484,ENCODE,No
KHSRP,K562,chr17:4281254-4281335;-,5.28,0.02,0.19,ENST00000574633,ENCODE,No
FTO,K562,chr17:4366477-4366591;-,5.274,0.395,0.738,ENST00000572484,ENCODE,No
FTO,K562,chr17:4366477-4366591;-,5.274,0.395,0.738,ENST00000574633,ENCODE,No
FTO,K562,chr17:4366477-4366591;-,5.274,0.395,0.738,ENST00000571980,ENCODE,No
AATF,K562,chr17:4365575-4365640;-,5.225,0.233,0.457,ENST00000396981,ENCODE,No
AATF,K562,chr17:4365575-4365640;-,5.225,0.233,0.457,ENST00000571980,ENCODE,No
AATF,K562,chr17:4365575-4365640;-,5.225,0.233,0.457,ENST00000572484,ENCODE,No
AATF,K562,chr17:4365575-4365640;-,5.225,0.233,0.457,ENST00000574633,ENCODE,No
SF3B1,K562,chr17:4335362-4335369;-,5.086,0.065,0.111,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4335362-4335369;-,5.086,0.065,0.111,ENST00000571980,ENCODE,No
SF3B1,K562,chr17:4335362-4335369;-,5.086,0.065,0.111,ENST00000572484,ENCODE,No
SF3B1,K562,chr17:4335362-4335369;-,5.086,0.065,0.111,ENST00000574059,ENCODE,No
SF3B1,K562,chr17:4335362-4335369;-,5.086,0.065,0.111,ENST00000574633,ENCODE,No
FMR1,K562,chr17:4271944-4272011;-,5.068,0.531,1.228,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4364791-4364814;-,5.043,0.026,0.031,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4364791-4364814;-,5.043,0.026,0.031,ENST00000571980,ENCODE,No
SF3B1,K562,chr17:4364791-4364814;-,5.043,0.026,0.031,ENST00000572484,ENCODE,No
SF3B1,K562,chr17:4364791-4364814;-,5.043,0.026,0.031,ENST00000574633,ENCODE,No
IGF2BP1,K562,chr17:4272189-4272301;-,5.039,0.996,4.806,ENST00000396981,ENCODE,No
IGF2BP1,K562,chr17:4272189-4272301;-,5.039,0.996,4.806,ENST00000572484,ENCODE,No
TIA1,K562,chr17:4271956-4272005;-,5.037,0.4,1.024,ENST00000396981,ENCODE,No
ILF3,HepG2,chr17:4286996-4287055;-,5.03,0.019,-0.055,ENST00000396981,ENCODE,No
ILF3,HepG2,chr17:4286996-4287055;-,5.03,0.019,-0.055,ENST00000571953,ENCODE,No
ILF3,HepG2,chr17:4286996-4287055;-,5.03,0.019,-0.055,ENST00000571980,ENCODE,No
ILF3,HepG2,chr17:4286996-4287055;-,5.03,0.019,-0.055,ENST00000572484,ENCODE,No
ILF3,HepG2,chr17:4286996-4287055;-,5.03,0.019,-0.055,ENST00000574633,ENCODE,No
YBX3,K562,chr17:4289232-4289280;-,5.029,0.981,5.977,ENST00000396981,ENCODE,No
YBX3,K562,chr17:4289232-4289280;-,5.029,0.981,5.977,ENST00000571953,ENCODE,No
YBX3,K562,chr17:4289232-4289280;-,5.029,0.981,5.977,ENST00000572484,ENCODE,No
PABPC4,K562,chr17:4269278-4269360;-,5.028,0.976,2.363,ENST00000396981,ENCODE,No
TIA1,K562,chr17:4271942-4272010;-,5.009,0.538,1.256,ENST00000396981,ENCODE,No
AATF,K562,chr17:4366034-4366133;-,5.002,0.085,-0.169,ENST00000396981,ENCODE,No
AATF,K562,chr17:4366034-4366133;-,5.002,0.085,-0.169,ENST00000571980,ENCODE,No
AATF,K562,chr17:4366034-4366133;-,5.002,0.085,-0.169,ENST00000572484,ENCODE,No
AATF,K562,chr17:4366034-4366133;-,5.002,0.085,-0.169,ENST00000574633,ENCODE,No
DROSHA,K562,chr17:4365358-4365405;-,4.988,0.846,1.547,ENST00000396981,ENCODE,No
DROSHA,K562,chr17:4365358-4365405;-,4.988,0.846,1.547,ENST00000571980,ENCODE,No
DROSHA,K562,chr17:4365358-4365405;-,4.988,0.846,1.547,ENST00000572484,ENCODE,No
DROSHA,K562,chr17:4365358-4365405;-,4.988,0.846,1.547,ENST00000574633,ENCODE,No
FAM120A,HepG2,chr17:4270048-4270142;-,4.89,0.085,0.239,ENST00000396981,ENCODE,No
KHSRP,K562,chr17:4281163-4281254;-,4.867,0.155,0.192,ENST00000396981,ENCODE,No
KHSRP,K562,chr17:4281163-4281254;-,4.867,0.155,0.192,ENST00000571980,ENCODE,No
KHSRP,K562,chr17:4281163-4281254;-,4.867,0.155,0.192,ENST00000572484,ENCODE,No
KHSRP,K562,chr17:4281163-4281254;-,4.867,0.155,0.192,ENST00000574633,ENCODE,No
XRN2,HepG2,chr17:4365877-4365941;-,4.848,0.082,-0.302,ENST00000396981,ENCODE,No
XRN2,HepG2,chr17:4365877-4365941;-,4.848,0.082,-0.302,ENST00000571980,ENCODE,No
XRN2,HepG2,chr17:4365877-4365941;-,4.848,0.082,-0.302,ENST00000572484,ENCODE,No
XRN2,HepG2,chr17:4365877-4365941;-,4.848,0.082,-0.302,ENST00000574633,ENCODE,No
EFTUD2,HepG2,chr17:4365598-4365644;-,4.837,0.385,0.709,ENST00000396981,ENCODE,No
EFTUD2,HepG2,chr17:4365598-4365644;-,4.837,0.385,0.709,ENST00000571980,ENCODE,No
EFTUD2,HepG2,chr17:4365598-4365644;-,4.837,0.385,0.709,ENST00000572484,ENCODE,No
EFTUD2,HepG2,chr17:4365598-4365644;-,4.837,0.385,0.709,ENST00000574633,ENCODE,No
UTP3,K562,chr17:4365369-4365376;-,4.836,0.985,1.685,ENST00000396981,ENCODE,No
UTP3,K562,chr17:4365369-4365376;-,4.836,0.985,1.685,ENST00000571980,ENCODE,No
UTP3,K562,chr17:4365369-4365376;-,4.836,0.985,1.685,ENST00000572484,ENCODE,No
UTP3,K562,chr17:4365369-4365376;-,4.836,0.985,1.685,ENST00000574633,ENCODE,No
UTP3,K562,chr17:4365376-4365400;-,4.836,1,1.752,ENST00000396981,ENCODE,No
UTP3,K562,chr17:4365376-4365400;-,4.836,1,1.752,ENST00000571980,ENCODE,No
UTP3,K562,chr17:4365376-4365400;-,4.836,1,1.752,ENST00000572484,ENCODE,No
UTP3,K562,chr17:4365376-4365400;-,4.836,1,1.752,ENST00000574633,ENCODE,No
YBX3,K562,chr17:4289233-4289289;-,4.815,0.984,6.062,ENST00000396981,ENCODE,No
YBX3,K562,chr17:4289233-4289289;-,4.815,0.984,6.062,ENST00000571953,ENCODE,No
YBX3,K562,chr17:4289233-4289289;-,4.815,0.984,6.062,ENST00000572484,ENCODE,No
UTP3,K562,chr17:4330866-4330874;-,4.815,0.006,0.222,ENST00000396981,ENCODE,No
UTP3,K562,chr17:4330866-4330874;-,4.815,0.006,0.222,ENST00000571953,ENCODE,No
UTP3,K562,chr17:4330866-4330874;-,4.815,0.006,0.222,ENST00000571980,ENCODE,No
UTP3,K562,chr17:4330866-4330874;-,4.815,0.006,0.222,ENST00000572484,ENCODE,No
UTP3,K562,chr17:4330866-4330874;-,4.815,0.006,0.222,ENST00000574059,ENCODE,No
UTP3,K562,chr17:4330866-4330874;-,4.815,0.006,0.222,ENST00000574633,ENCODE,No
DROSHA,K562,chr17:4366534-4366587;-,4.811,0.338,0.772,ENST00000572484,ENCODE,No
DROSHA,K562,chr17:4366534-4366587;-,4.811,0.338,0.772,ENST00000574633,ENCODE,No
DROSHA,K562,chr17:4366534-4366587;-,4.811,0.338,0.772,ENST00000571980,ENCODE,No
GEMIN5,K562,chr17:4365388-4365425;-,4.741,1,1.774,ENST00000396981,ENCODE,No
GEMIN5,K562,chr17:4365388-4365425;-,4.741,1,1.774,ENST00000571980,ENCODE,No
GEMIN5,K562,chr17:4365388-4365425;-,4.741,1,1.774,ENST00000572484,ENCODE,No
GEMIN5,K562,chr17:4365388-4365425;-,4.741,1,1.774,ENST00000574633,ENCODE,No
FAM120A,K562,chr17:4270094-4270138;-,4.691,0.012,0.188,ENST00000396981,ENCODE,No
DROSHA,K562,chr17:4365751-4365800;-,4.656,0.105,0.163,ENST00000396981,ENCODE,No
DROSHA,K562,chr17:4365751-4365800;-,4.656,0.105,0.163,ENST00000571980,ENCODE,No
DROSHA,K562,chr17:4365751-4365800;-,4.656,0.105,0.163,ENST00000572484,ENCODE,No
DROSHA,K562,chr17:4365751-4365800;-,4.656,0.105,0.163,ENST00000574633,ENCODE,No
SF3B1,K562,chr17:4283814-4283824;-,4.622,0.012,0.111,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4283814-4283824;-,4.622,0.012,0.111,ENST00000571953,ENCODE,No
SF3B1,K562,chr17:4283814-4283824;-,4.622,0.012,0.111,ENST00000571980,ENCODE,No
SF3B1,K562,chr17:4283814-4283824;-,4.622,0.012,0.111,ENST00000572484,ENCODE,No
SF3B1,K562,chr17:4283814-4283824;-,4.622,0.012,0.111,ENST00000574633,ENCODE,No
SF3B1,K562,chr17:4283824-4283856;-,4.622,0.037,0.201,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4283824-4283856;-,4.622,0.037,0.201,ENST00000571953,ENCODE,No
SF3B1,K562,chr17:4283824-4283856;-,4.622,0.037,0.201,ENST00000571980,ENCODE,No
SF3B1,K562,chr17:4283824-4283856;-,4.622,0.037,0.201,ENST00000572484,ENCODE,No
SF3B1,K562,chr17:4283824-4283856;-,4.622,0.037,0.201,ENST00000574633,ENCODE,No
SF3B1,K562,chr17:4313449-4313456;-,4.622,0.008,0.439,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4313449-4313456;-,4.622,0.008,0.439,ENST00000571953,ENCODE,No
SF3B1,K562,chr17:4313449-4313456;-,4.622,0.008,0.439,ENST00000571980,ENCODE,No
SF3B1,K562,chr17:4313449-4313456;-,4.622,0.008,0.439,ENST00000572484,ENCODE,No
SF3B1,K562,chr17:4313449-4313456;-,4.622,0.008,0.439,ENST00000574059,ENCODE,No
SF3B1,K562,chr17:4313449-4313456;-,4.622,0.008,0.439,ENST00000574633,ENCODE,No
SF3B1,K562,chr17:4335369-4335399;-,4.622,0.156,0.682,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4335369-4335399;-,4.622,0.156,0.682,ENST00000571980,ENCODE,No
SF3B1,K562,chr17:4335369-4335399;-,4.622,0.156,0.682,ENST00000572484,ENCODE,No
SF3B1,K562,chr17:4335369-4335399;-,4.622,0.156,0.682,ENST00000574059,ENCODE,No
SF3B1,K562,chr17:4335369-4335399;-,4.622,0.156,0.682,ENST00000574633,ENCODE,No
FAM120A,HepG2,chr17:4365281-4365311;-,4.587,0.999,2.173,ENST00000396981,ENCODE,No
FAM120A,HepG2,chr17:4365281-4365311;-,4.587,0.999,2.173,ENST00000571980,ENCODE,No
FAM120A,HepG2,chr17:4365281-4365311;-,4.587,0.999,2.173,ENST00000572484,ENCODE,No
FAM120A,HepG2,chr17:4365281-4365311;-,4.587,0.999,2.173,ENST00000574633,ENCODE,No
UTP3,K562,chr17:4347662-4347670;-,4.542,0.334,0.059,ENST00000396981,ENCODE,No
UTP3,K562,chr17:4347662-4347670;-,4.542,0.334,0.059,ENST00000571980,ENCODE,No
UTP3,K562,chr17:4347662-4347670;-,4.542,0.334,0.059,ENST00000572484,ENCODE,No
UTP3,K562,chr17:4347662-4347670;-,4.542,0.334,0.059,ENST00000574633,ENCODE,No
UTP3,K562,chr17:4347670-4347699;-,4.542,0.373,0.059,ENST00000396981,ENCODE,No
UTP3,K562,chr17:4347670-4347699;-,4.542,0.373,0.059,ENST00000571980,ENCODE,No
UTP3,K562,chr17:4347670-4347699;-,4.542,0.373,0.059,ENST00000572484,ENCODE,No
UTP3,K562,chr17:4347670-4347699;-,4.542,0.373,0.059,ENST00000574633,ENCODE,No
PUM2,K562,chr17:4270767-4270785;-,4.505,0.273,0.566,ENST00000396981,ENCODE,No
KHSRP,K562,chr17:4339071-4339146;-,4.438,0.078,0.214,ENST00000396981,ENCODE,No
KHSRP,K562,chr17:4339071-4339146;-,4.438,0.078,0.214,ENST00000571980,ENCODE,No
KHSRP,K562,chr17:4339071-4339146;-,4.438,0.078,0.214,ENST00000572484,ENCODE,No
KHSRP,K562,chr17:4339071-4339146;-,4.438,0.078,0.214,ENST00000574059,ENCODE,No
KHSRP,K562,chr17:4339071-4339146;-,4.438,0.078,0.214,ENST00000574633,ENCODE,No
SF3B1,K562,chr17:4366544-4366554;-,4.394,0.533,0.749,ENST00000572484,ENCODE,No
SF3B1,K562,chr17:4366544-4366554;-,4.394,0.533,0.749,ENST00000574633,ENCODE,No
SF3B1,K562,chr17:4366544-4366554;-,4.394,0.533,0.749,ENST00000571980,ENCODE,No
SF3B1,K562,chr17:4366554-4366585;-,4.394,0.339,0.865,ENST00000572484,ENCODE,No
SF3B1,K562,chr17:4366554-4366585;-,4.394,0.339,0.865,ENST00000574633,ENCODE,No
SF3B1,K562,chr17:4366554-4366585;-,4.394,0.339,0.865,ENST00000571980,ENCODE,No
TIA1,HepG2,chr17:4271950-4272016;-,4.391,0.544,1.271,ENST00000396981,ENCODE,No
ILF3,HepG2,chr17:4364024-4364101;-,4.365,0.022,-0.097,ENST00000396981,ENCODE,No
ILF3,HepG2,chr17:4364024-4364101;-,4.365,0.022,-0.097,ENST00000571980,ENCODE,No
ILF3,HepG2,chr17:4364024-4364101;-,4.365,0.022,-0.097,ENST00000572484,ENCODE,No
ILF3,HepG2,chr17:4364024-4364101;-,4.365,0.022,-0.097,ENST00000574633,ENCODE,No
SUB1,HepG2,chr17:4269300-4269365;-,4.358,0.97,2.415,ENST00000396981,ENCODE,No
UPF1,K562,chr17:4269701-4269743;-,4.299,0.157,0.491,ENST00000396981,ENCODE,No
UTP3,K562,chr17:4330874-4330904;-,4.277,0.003,-0.112,ENST00000396981,ENCODE,No
UTP3,K562,chr17:4330874-4330904;-,4.277,0.003,-0.112,ENST00000571953,ENCODE,No
UTP3,K562,chr17:4330874-4330904;-,4.277,0.003,-0.112,ENST00000571980,ENCODE,No
UTP3,K562,chr17:4330874-4330904;-,4.277,0.003,-0.112,ENST00000572484,ENCODE,No
UTP3,K562,chr17:4330874-4330904;-,4.277,0.003,-0.112,ENST00000574059,ENCODE,No
UTP3,K562,chr17:4330874-4330904;-,4.277,0.003,-0.112,ENST00000574633,ENCODE,No
DDX55,HepG2,chr17:4269266-4269375;-,4.271,0.982,2.372,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4313456-4313478;-,4.266,0.022,0.033,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4313456-4313478;-,4.266,0.022,0.033,ENST00000571953,ENCODE,No
SF3B1,K562,chr17:4313456-4313478;-,4.266,0.022,0.033,ENST00000571980,ENCODE,No
SF3B1,K562,chr17:4313456-4313478;-,4.266,0.022,0.033,ENST00000572484,ENCODE,No
SF3B1,K562,chr17:4313456-4313478;-,4.266,0.022,0.033,ENST00000574059,ENCODE,No
SF3B1,K562,chr17:4313456-4313478;-,4.266,0.022,0.033,ENST00000574633,ENCODE,No
UPF1,HepG2,chr17:4270493-4270552;-,4.247,0.043,0.033,ENST00000396981,ENCODE,No
NKRF,HepG2,chr17:4365295-4365321;-,4.246,0.999,1.782,ENST00000396981,ENCODE,No
NKRF,HepG2,chr17:4365295-4365321;-,4.246,0.999,1.782,ENST00000571980,ENCODE,No
NKRF,HepG2,chr17:4365295-4365321;-,4.246,0.999,1.782,ENST00000572484,ENCODE,No
NKRF,HepG2,chr17:4365295-4365321;-,4.246,0.999,1.782,ENST00000574633,ENCODE,No
RPS3,HepG2,chr17:4289301-4289351;-,4.211,0.959,5.867,ENST00000396981,ENCODE,No
RPS3,HepG2,chr17:4289301-4289351;-,4.211,0.959,5.867,ENST00000571953,ENCODE,No
RPS3,HepG2,chr17:4289301-4289351;-,4.211,0.959,5.867,ENST00000572484,ENCODE,No
NONO,K562,chr17:4365365-4365401;-,4.159,0.957,1.65,ENST00000396981,ENCODE,No
NONO,K562,chr17:4365365-4365401;-,4.159,0.957,1.65,ENST00000571980,ENCODE,No
NONO,K562,chr17:4365365-4365401;-,4.159,0.957,1.65,ENST00000572484,ENCODE,No
NONO,K562,chr17:4365365-4365401;-,4.159,0.957,1.65,ENST00000574633,ENCODE,No
DGCR8,adrenal gland,chr17:4343053-4343095;-,4.149,0.459,0.501,ENST00000396981,ENCODE,No
DGCR8,adrenal gland,chr17:4343053-4343095;-,4.149,0.459,0.501,ENST00000571980,ENCODE,No
DGCR8,adrenal gland,chr17:4343053-4343095;-,4.149,0.459,0.501,ENST00000572484,ENCODE,No
DGCR8,adrenal gland,chr17:4343053-4343095;-,4.149,0.459,0.501,ENST00000574059,ENCODE,No
DGCR8,adrenal gland,chr17:4343053-4343095;-,4.149,0.459,0.501,ENST00000574633,ENCODE,No
NKRF,HepG2,chr17:4365276-4365314;-,4.039,0.999,2.27,ENST00000396981,ENCODE,No
NKRF,HepG2,chr17:4365276-4365314;-,4.039,0.999,2.27,ENST00000571980,ENCODE,No
NKRF,HepG2,chr17:4365276-4365314;-,4.039,0.999,2.27,ENST00000572484,ENCODE,No
NKRF,HepG2,chr17:4365276-4365314;-,4.039,0.999,2.27,ENST00000574633,ENCODE,No
TBRG4,HepG2,chr17:4357655-4357697;-,3.998,0.062,0.146,ENST00000396981,ENCODE,No
TBRG4,HepG2,chr17:4357655-4357697;-,3.998,0.062,0.146,ENST00000571980,ENCODE,No
TBRG4,HepG2,chr17:4357655-4357697;-,3.998,0.062,0.146,ENST00000572484,ENCODE,No
TBRG4,HepG2,chr17:4357655-4357697;-,3.998,0.062,0.146,ENST00000574633,ENCODE,No
LIN28B,HepG2,chr17:4271870-4271912;-,3.984,0.645,1.317,ENST00000396981,ENCODE,No
PUM2,K562,chr17:4296760-4296770;-,3.923,1,6.032,ENST00000396981,ENCODE,No
WDR3,K562,chr17:4341996-4342049;-,3.906,0.004,-0.143,ENST00000396981,ENCODE,No
WDR3,K562,chr17:4341996-4342049;-,3.906,0.004,-0.143,ENST00000571980,ENCODE,No
WDR3,K562,chr17:4341996-4342049;-,3.906,0.004,-0.143,ENST00000572484,ENCODE,No
WDR3,K562,chr17:4341996-4342049;-,3.906,0.004,-0.143,ENST00000574059,ENCODE,No
WDR3,K562,chr17:4341996-4342049;-,3.906,0.004,-0.143,ENST00000574633,ENCODE,No
NONO,K562,chr17:4365272-4365314;-,3.888,0.999,2.297,ENST00000396981,ENCODE,No
NONO,K562,chr17:4365272-4365314;-,3.888,0.999,2.297,ENST00000571980,ENCODE,No
NONO,K562,chr17:4365272-4365314;-,3.888,0.999,2.297,ENST00000572484,ENCODE,No
NONO,K562,chr17:4365272-4365314;-,3.888,0.999,2.297,ENST00000574633,ENCODE,No
GEMIN5,K562,chr17:4365825-4365848;-,3.884,0.027,0.175,ENST00000396981,ENCODE,No
GEMIN5,K562,chr17:4365825-4365848;-,3.884,0.027,0.175,ENST00000571980,ENCODE,No
GEMIN5,K562,chr17:4365825-4365848;-,3.884,0.027,0.175,ENST00000572484,ENCODE,No
GEMIN5,K562,chr17:4365825-4365848;-,3.884,0.027,0.175,ENST00000574633,ENCODE,No
DDX59,HepG2,chr17:4365160-4365236;-,3.862,0.2,0.191,ENST00000396981,ENCODE,No
DDX59,HepG2,chr17:4365160-4365236;-,3.862,0.2,0.191,ENST00000571980,ENCODE,No
DDX59,HepG2,chr17:4365160-4365236;-,3.862,0.2,0.191,ENST00000572484,ENCODE,No
DDX59,HepG2,chr17:4365160-4365236;-,3.862,0.2,0.191,ENST00000574633,ENCODE,No
FUBP3,HepG2,chr17:4271385-4271433;-,3.791,0.992,2.136,ENST00000396981,ENCODE,No
LIN28B,K562,chr17:4289250-4289332;-,3.762,0.973,6.112,ENST00000396981,ENCODE,No
LIN28B,K562,chr17:4289250-4289332;-,3.762,0.973,6.112,ENST00000571953,ENCODE,No
LIN28B,K562,chr17:4289250-4289332;-,3.762,0.973,6.112,ENST00000572484,ENCODE,No
UPF1,K562,chr17:4269867-4269898;-,3.725,0.575,0.873,ENST00000396981,ENCODE,No
TARDBP,K562,chr17:4341504-4341604;-,3.715,0.142,0.227,ENST00000396981,ENCODE,No
TARDBP,K562,chr17:4341504-4341604;-,3.715,0.142,0.227,ENST00000571980,ENCODE,No
TARDBP,K562,chr17:4341504-4341604;-,3.715,0.142,0.227,ENST00000572484,ENCODE,No
TARDBP,K562,chr17:4341504-4341604;-,3.715,0.142,0.227,ENST00000574059,ENCODE,No
TARDBP,K562,chr17:4341504-4341604;-,3.715,0.142,0.227,ENST00000574633,ENCODE,No
TARDBP,K562,chr17:4289078-4289146;-,3.707,0.001,-0.564,ENST00000396981,ENCODE,No
TARDBP,K562,chr17:4289078-4289146;-,3.707,0.001,-0.564,ENST00000571953,ENCODE,No
TARDBP,K562,chr17:4289078-4289146;-,3.707,0.001,-0.564,ENST00000571980,ENCODE,No
TARDBP,K562,chr17:4289078-4289146;-,3.707,0.001,-0.564,ENST00000572484,ENCODE,No
TARDBP,K562,chr17:4289078-4289146;-,3.707,0.001,-0.564,ENST00000574633,ENCODE,No
CDC40,HepG2,chr17:4365295-4365379;-,3.659,0.754,1.427,ENST00000396981,ENCODE,No
CDC40,HepG2,chr17:4365295-4365379;-,3.659,0.754,1.427,ENST00000571980,ENCODE,No
CDC40,HepG2,chr17:4365295-4365379;-,3.659,0.754,1.427,ENST00000572484,ENCODE,No
CDC40,HepG2,chr17:4365295-4365379;-,3.659,0.754,1.427,ENST00000574633,ENCODE,No
KHDRBS1,K562,chr17:4309370-4309443;-,3.642,0.138,0.324,ENST00000396981,ENCODE,No
KHDRBS1,K562,chr17:4309370-4309443;-,3.642,0.138,0.324,ENST00000571953,ENCODE,No
KHDRBS1,K562,chr17:4309370-4309443;-,3.642,0.138,0.324,ENST00000571980,ENCODE,No
KHDRBS1,K562,chr17:4309370-4309443;-,3.642,0.138,0.324,ENST00000572484,ENCODE,No
KHDRBS1,K562,chr17:4309370-4309443;-,3.642,0.138,0.324,ENST00000574059,ENCODE,No
KHDRBS1,K562,chr17:4309370-4309443;-,3.642,0.138,0.324,ENST00000574633,ENCODE,No
HNRNPM,HepG2,chr17:4342546-4342676;-,3.638,0.03,-0.015,ENST00000396981,ENCODE,No
HNRNPM,HepG2,chr17:4342546-4342676;-,3.638,0.03,-0.015,ENST00000571980,ENCODE,No
HNRNPM,HepG2,chr17:4342546-4342676;-,3.638,0.03,-0.015,ENST00000572484,ENCODE,No
HNRNPM,HepG2,chr17:4342546-4342676;-,3.638,0.03,-0.015,ENST00000574059,ENCODE,No
HNRNPM,HepG2,chr17:4342546-4342676;-,3.638,0.03,-0.015,ENST00000574633,ENCODE,No
TARDBP,K562,chr17:4341531-4341604;-,3.617,0.142,0.202,ENST00000396981,ENCODE,No
